X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-86.353,43.4245,2656,1979,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 31302: Avid hiker recalls years of experience living in an area with what local people called the ""Shadow People"" n",7/15/79 12:00,1,RelativeToGround, , ,B
-85.30701,43.857,2657,November 1989 &2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 31592: Hunter recalls incidents near Pecks Lake</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classific",11/1/89 12:00,1,RelativeToGround, , ,B
-84.41335,43.83165,2658,Jan-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 32594: Woman has a possible encounter involving her vehicle while driving near Beaverton</b><br></br><a href=""http:",1/9/12 12:00,1,RelativeToGround, , ,B
-85.433,44.685,2659,"December 2008, 2009","<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 32976: Possible daylight sighting by a mountain biker in the Pere Marquette State Forest</b><br></br><a href=""http:",12/3/08 12:00,1,RelativeToGround, , ,B
-86.376,43.689,2660,Aug-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 34312: Couple relate possible sighting on their back deck and unexplained activity while camping near Hart</b><br><",8/15/06 12:00,1,RelativeToGround, , ,B
-83.95399,44.2055,2661,Jul-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 34990: Family members describe possible nighttime vocalizations heard over the years near Prescott</b><br></br><a h",7/15/01 12:00,1,RelativeToGround, , ,B
-83.9205,45.0635,2662,Jun-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35224: Possible sighting and vocalizations heard by a young man near Hillman</b><br></br><a href=""http://www.bfro.n",6/15/09 12:00,1,RelativeToGround, , ,B
-85.293,43.577,2663,May 2010-2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35437: Family reports possible vocalizations and unexplained activity near Mecosta</b><br></br><a href=""http://www.",5/14/12 12:00,1,RelativeToGround, , ,B
-85.5995,43.153,2664,Oct-79,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35671: Bow hunter remembers possible intimidation behavior near Grand Rapids.</b><br></br><a href=""http://www.bfro.",10/1/79 12:00,1,RelativeToGround, , ,B
-86.36,42.19,2665,Jun-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35753: Gentleman walking his dog at dusk describes possible encounter and print near St. Joseph.</b><br></br><a hre",6/10/12 12:00,1,RelativeToGround, , ,B
-83.3595,41.972,2666,Sep-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35868: Retired police officer describes possible nighttime sighting near Monroe.</b><br></br><a href=""http://www.bf",9/15/09 12:00,1,RelativeToGround, , ,B
-84.94099,43.265,2667,2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36355: Possible paralleling described and tall figure seen at night south of Mt. Pleasant</b><br></br><a href=""http",6/15/12 12:00,1,RelativeToGround, , ,B
-84.4995,44.377,2668,Nov-68,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 37448: Hunter recalls a possible encounter during deer season near St. Helen</b><br></br><a href=""http://www.bfro.n",11/15/68 12:00,1,RelativeToGround, , ,B
-86.29,43.5345,2669,Jun-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 37652: Possible nighttime activity while camping and a chimp-like animal seen lifeless in the road near New Era</b>",6/15/00 12:00,1,RelativeToGround, , ,B
-86.11156,44.73109,2670,Aug-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 37797: Description of several strange encounters along Sleeping Bear Dunes National Shoreline</b><br></br><a href=""",8/1/10 12:00,1,RelativeToGround, , ,B
-84.30746,45.31915,2671,Jan-13,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 38902: Hunters come across an unknown track line with an incredible stride near Tower</b><br></br><a href=""http://w",1/8/13 12:00,1,RelativeToGround, , ,B
-84.5914,44.41775,2672,Sep-92,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 38946: Recollection of a possible road crossing at dusk near Roscommon</b><br></br><a href=""http://www.bfro.net/gdb",2/5/13 12:00,1,RelativeToGround, , ,B
-85.44922,44.71466,2673,Dec-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 39578: Snowmobiler observes a large figure cross the trail behind him near Traverse City</b><br></br><a href=""http:",12/26/12 12:00,1,RelativeToGround, , ,B
-84.10373,42.17291,2674,Nov-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 39785: Hunter hears unknown screams after shooting a deer near Jackson</b><br></br><a href=""http://www.bfro.net/gdb",11/19/11 12:00,1,RelativeToGround, , ,B
-84.01165,44.68,2675,May-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40106: Possible daylight sighting by a motorist near Mio. </b><br></br><a href=""http://www.bfro.net/gdb/classify.as",3/12/13 12:00,1,RelativeToGround, , ,B
-84.50999,44.12,2676,Dec-77,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40223: Memory told of a possible nighttime sighting by a teenager snowmobiling south of Houghton Lake</b><br></br><",4/6/13 12:00,1,RelativeToGround, , ,B
-83.61314,44.68047,2677,Jul-13,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 41770: Huge rocks thrown at night fishermen on Jewell Lake</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",7/31/13 12:00,1,RelativeToGround, , ,B
-85.72845,44.83369,2678,Sep-13,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 42056: Possible activity at a cabin outside Traverse City</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",9/2/13 12:00,1,RelativeToGround, , ,B
-85.68,43.22,2679,Sep-13,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 42226: Multiple interactions involving a possible road crossing, vocalizations and paralleling experienced by a hun",11/15/13 12:00,1,RelativeToGround, , ,B
-87.326,45.78247,2680,Oct-05,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 43145: Possible sighting by a motorist avoiding deer west of Escanaba</b><br></br><a href=""http://www.bfro.net/gdb/",10/22/05 12:00,1,RelativeToGround, , ,B
-85.9222,44.25533,2681,Apr-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 43519: Night fishermen startled while in their boat at Tippy Dam Campground</b><br></br><a href=""http://www.bfro.ne",4/5/12 12:00,1,RelativeToGround, , ,B
-84.21035,45.22039,2682,Nov-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 43889: Hunter has unnerving experience at Bear Den Lake NE of Gaylord</b><br></br><a href=""http://www.bfro.net/gdb/",3/15/12 12:00,1,RelativeToGround, , ,B
-87.09378,45.74023,2683,Jul-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 44387: Possible early evening sighting at a cemetery outside Escanaba</b><br></br><a href=""http://www.bfro.net/gdb/",7/16/01 12:00,1,RelativeToGround, , ,B
-89.5,46.25,2684,Jul-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 44437: Possible daytime road crossing within the Sylvania Wilderness Area</b><br></br><a href=""http://www.bfro.net/",7/15/12 12:00,1,RelativeToGround, , ,B
-84.53098,42.20901,2685,2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 45976: Trucker recounts possible early morning experience while making a delivery outside Spring Arbor</b><br></br>",9/1/00 12:00,1,RelativeToGround, , ,B
-92.49979,46.69303,2686,Sep-77,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9796: Man recalls multiple witness incident as a teenager camping south of Cloquet</b><br></br><a href=""http://www.",9/3/77 12:00,1,RelativeToGround, , ,B
-95.0168,47.8764,2687,Feb-05,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10620: Footprints found in the snow in Red Lake.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifi",2/6/05 12:00,1,RelativeToGround, , ,B
-94.57375,47.4914,2688,Nov-83,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14493: Teen has a daylight encounter while hunting near Big Lake, Bemidji</b><br></br><a href=""http://www.bfro.net/",11/23/83 12:00,1,RelativeToGround, , ,B
-94.1211,47.3304,2689,Jun-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14942: County workers find possible footprints near Bena</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",6/6/06 12:00,1,RelativeToGround, , ,B
-93.9137,47.323,2690,Jun-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17545: Possible nighttime sighting by motorist near Ball Club</b><br></br><a href=""http://www.bfro.net/gdb/classify",6/20/06 12:00,1,RelativeToGround, , ,B
-92.83521,46.3725,2691,Feb-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17900: Possible daylight sighting by motorist on a gravel road south of Sturgeon Lake</b><br></br><a href=""http://w",2/23/07 12:00,1,RelativeToGround, , ,B
-90.58915,48.0607,2692,Mar-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 18221: Snowmobilers find several sets of large tracks on the Gun Flint Trail (w/photos)</b><br></br><a href=""http:/",3/11/07 12:00,1,RelativeToGround, , ,B
-92.84309,46.3666,2693,Jun-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19655: Possible vocalizations south of Sturgeon Lake.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#cla",6/10/07 12:00,1,RelativeToGround, , ,B
-96.28425,48.52579,2694,Nov-78,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23367: Hunter has a close but brief encounter in a hazelnut bog near Middle River</b><br></br><a href=""http://www.b",11/4/78 12:00,1,RelativeToGround, , ,B
-94.83755,47.1589,2695,Jun-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24089: Witness hears loud screams and foot steps while camping near Laporte</b><br></br><a href=""http://www.bfro.ne",6/21/08 12:00,1,RelativeToGround, , ,B
-94.80162,46.67197,2696,Aug-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24426: Local people record strange primate vocalizations in remote woods north of Nimrod (w/ recordings)</b><br></b",8/11/08 12:00,1,RelativeToGround, , ,B
-94.87069,45.95602,2697,Apr-89,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24794: Man tells of a possible nighttime encounter while burning garbage near Long Prairie</b><br></br><a href=""htt",4/22/89 12:00,1,RelativeToGround, , ,B
-92.88618,46.02361,2698,Jun-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27028: A man is woken by a whoop near his home and a few months later sees an upright creature run past his barn</b",6/1/04 12:00,1,RelativeToGround, , ,B
-92.6349,47.51591,2699,Oct-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27676: Possible brief sighting by a motorist outside Mountain Iron</b><br></br><a href=""http://www.bfro.net/gdb/cla",10/18/09 12:00,1,RelativeToGround, , ,B
-92.12065,48.1784,2700,May-86,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28935: Airman recalls diverse encounters on excursion into Boundary Waters Canoe Area Wilderness</b><br></br><a hre",5/17/86 12:00,1,RelativeToGround, , ,B
-93.28008,47.31732,2701,Jul-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 29435: Woman and friend watch a tall animal walk oddly across a mine hill in Calumet</b><br></br><a href=""http://ww",7/11/09 12:00,1,RelativeToGround, , ,B
-93.81888,46.78149,2702,Sep-78,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 33137: Husband and wife have bedtime visitors at their window near Emily</b><br></br><a href=""http://www.bfro.net/g",9/1/78 12:00,1,RelativeToGround, , ,B
-92.2895,48.13826,2703,Aug-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35281: Unknown nighttime visitor at a campsite on Lake Jeannette</b><br></br><a href=""http://www.bfro.net/gdb/class",8/22/11 12:00,1,RelativeToGround, , ,B
-93.75745,47.65885,2704,Mar-13,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40293: Cabin owner discovers possible footprint trail across lake and onto property near Bigfork</b><br></br><a hre",3/3/13 12:00,1,RelativeToGround, , ,B
-94.68516,46.73252,2705,Oct-75,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40316: Memory told of a possible encounter while coon hunting near Houston</b><br></br><a href=""http://www.bfro.net",10/1/75 12:00,1,RelativeToGround, , ,B
